work_id,department,asset_type,work_type,route,season,criticality,days_overdue,failure_probability,asset_availability_impact,train_density,passenger_trains,goods_trains,historical_failures,last_maintenance_days,route_importance,dependency_count,crew_size,complexity,weather_risk,equipment_required,location_km,corridor_capacity_hours,train_conflict_count,preferred_window_hour,block_feasibility,priority_score_target,priority_class_target,risk_score_target,risk_class_target,duration_hours_actual
WR-100082,Engineering,Turnout,Track Geometry Correction,PUNE-SOL,Summer,4,12,0.4519524620045086,0.4587418882660027,71,13,20,1,371,0.8675418534572322,2,7,0.3310882666341858,0.7405136601615644,1,97.65088936171063,5.356818523226783,3,0,0.39037922278183096,0.6899534769668626,High,0.5163266109126968,Medium,6.743633345680411
WR-100083,Engineering,Signal,Signal Cable Inspection,DD-PUNE,Summer,1,7,0.3157672163360946,0.46304132454212205,73,43,6,1,481,0.7810269696750748,6,3,0.7012944037603328,0.8778473281725494,1,151.8961209095603,2.1814362306025354,12,3,0.6927758277658917,0.44193056067927733,Medium,0.4113673729125926,Medium,7.212869071131838
WR-100084,Engineering,BPAC,BPAC Maintenance,KYN-PNVL,Summer,4,8,0.25521653748330325,0.5561342915884412,45,47,18,2,498,0.8784102644322034,5,10,0.43824997206144234,0.4580096578010344,6,199.6698333100764,7.342171552160002,7,1,0.4708536284387234,0.6587213504289866,High,0.4595268241951144,Medium,8.237086424554384
WR-100085,Engineering,Turnout,Rail Joint Renewal,PUNE-MMR,Summer,2,10,0.2666694355409834,0.30919851409223226,97,51,4,3,255,0.8061019598850803,2,7,0.5221604065622178,0.040642895651060496,5,191.08915113829397,6.5944962790319455,18,2,0.6944431406886624,0.46012279231184056,Medium,0.40257862865563954,Medium,7.500385793686479
WR-100086,S&T,OHE,Mast Foundation Inspection,PUNE-MMR,Winter,2,2,0.30444043003621796,0.3095947234422915,93,53,7,1,795,0.49902542472371203,2,2,0.961894259528262,0.5661903628175434,3,155.46883177694644,6.219612767429619,2,22,0.9647074782085842,0.4337612157815785,Medium,0.3843201765428344,Medium,8.882340049416502
WR-100087,TRD,Mast,OHE Insulator Replacement,PUNE-MMR,Summer,2,10,0.19960615869417608,0.8790744222029969,97,33,4,2,497,0.7689402942927764,5,9,0.9444228250013894,0.7989893516840367,1,85.12198972545725,2.35211408031058,5,1,0.4370212968334215,0.5706614557245747,Medium,0.49993779873339717,Medium,7.547324181134481
WR-100088,S&T,BPAC,Rail Fracture Inspection,LNL-KARJAT,Winter,4,16,0.12648098855649215,0.22625089148262129,60,13,2,2,460,0.5441507645724547,6,3,0.7271534035470207,0.9743898855894403,2,20.27239519169011,2.1994528423957,4,5,0.6673835424634784,0.5616234490446596,Medium,0.2540128161870686,Low,7.1969498819989015
WR-100089,TRD,Point Machine,Signal Cable Inspection,KYN-PNVL,Monsoon,1,12,0.16168256288190036,0.42099647228348597,91,59,17,5,723,0.3972293957797703,5,9,0.1451750294897989,0.5345548943313205,1,194.7119141166381,3.835709892040474,3,1,0.8960503641136637,0.368068984811426,Medium,0.2554797698988072,Low,6.8602470754264315
WR-100090,Engineering,Mast,Point Machine Maintenance,PUNE-LNL,Winter,4,11,0.3982098326776117,0.4851606210183376,44,11,19,2,566,0.3980484828112172,5,6,0.8013028904320643,0.13990118994796108,1,154.15926120676073,7.3762350877752585,4,23,0.4990476346415377,0.6159316856410078,High,0.5247873284664964,Medium,7.493549524857569
WR-100091,TRD,Signal,OHE Maintenance,PUNE-SOL,Summer,2,8,0.09455382933931893,0.1611567819148666,63,47,23,3,216,0.5939448878829275,2,7,0.21339062880581805,0.5087327985801581,4,87.37712371333961,3.6137357145541813,17,4,0.9932330267178551,0.37196445388872645,Medium,0.18160283736035346,Low,6.452088564142168
WR-100092,S&T,BPAC,Mast Foundation Inspection,PUNE-MMR,Monsoon,4,10,0.3853106776543767,0.739431837336563,34,43,6,5,809,0.4753883860235342,2,3,0.9459989142446148,0.7479138872357345,2,24.738327731947535,5.1655982914558916,5,4,0.8996555567311886,0.6293412081379244,High,0.5649848507177455,High,9.416600087229167
WR-100093,TRD,OHE,Signal Cable Inspection,KYN-PNVL,Monsoon,2,13,0.5120086865637978,0.5685536582473266,35,13,7,4,842,0.9800037689851275,0,3,0.2038946685579165,0.2913190590675585,6,38.33683090549622,5.948529461316056,19,23,0.5072003121768852,0.5595610967826995,Medium,0.5552595304911541,High,8.114488981451252
WR-100094,S&T,Turnout,BPAC Maintenance,PUNE-SOL,Winter,2,8,0.3870122912157784,0.2918189577984289,61,12,14,1,695,0.6654887612877923,6,3,0.6527580860679639,0.6447706817136194,6,150.41525105088684,3.8078664560500046,6,4,0.7794179681836979,0.44371778279136453,Medium,0.4042033697781163,Medium,9.99189947343368
WR-100095,TRD,Mast,Mast Foundation Inspection,KYN-PNVL,Monsoon,1,8,0.0695141521089085,0.34110311308568314,33,51,12,4,50,0.6250831205827141,2,3,0.23454529080256167,0.3499374017591804,1,129.02487782471556,6.129890880383378,13,1,0.9213124382637563,0.308596089421629,Low,0.24383993405233487,Low,5.748994301480818
WR-100096,TRD,Point Machine,Mast Foundation Inspection,KYN-PNVL,Winter,3,11,0.24631986613925863,0.5729925262613943,90,12,12,2,776,0.7003509937980146,2,3,0.9453503210631541,0.3859820908368211,2,243.77479512909684,3.9131180600461555,15,5,0.3573055356458117,0.6160084180525094,High,0.5377026963738202,Medium,9.216759721472975
WR-100097,TRD,OHE,Rail Fracture Inspection,DD-PUNE,Winter,1,10,0.414986429210392,0.6378415950994782,87,24,17,2,525,0.5553047781292746,0,11,0.28390719328840996,0.5719977916783776,2,118.50064890542785,5.091879962939876,12,0,0.4795812003769231,0.4779511798992754,Medium,0.4100546028732378,Medium,5.881541313788806
WR-100098,Engineering,Rail,Rail Fracture Inspection,PUNE-SOL,Summer,4,6,0.2351429121099358,0.5651115576223105,32,43,21,2,329,0.8125549847380373,0,4,0.791128722099332,0.3924276752257212,1,0.31927736814366114,5.781265603554078,9,1,0.9881445548147695,0.5860691999255132,Medium,0.5192121006634323,Medium,5.501541248949724
WR-100099,Engineering,Cable,OHE Maintenance,PUNE-LNL,Winter,1,8,0.2871796867361435,0.3080297500431137,53,52,18,0,39,0.4892149301637396,6,9,0.6290393998244375,0.8470241168147895,3,80.83339960515976,4.185936270092247,18,23,0.6227928833112475,0.3299582089237822,Low,0.3076701473527646,Medium,6.54478250202325
WR-100100,Engineering,Mast,Signal Cable Inspection,PUNE-MMR,Monsoon,1,11,0.32862033000207364,0.8238296995544403,27,44,9,1,534,0.8929589294111264,2,7,0.8268702160198079,0.9103204290480025,3,36.61189565206746,7.787488669878476,13,4,0.5734262023986502,0.47086139688253476,Medium,0.5050344404887973,Medium,7.552800265364247
WR-100101,TRD,Turnout,Mast Foundation Inspection,PUNE-LNL,Summer,1,8,0.395985110938504,0.5009437757512488,91,20,6,2,526,0.805521475012412,4,8,0.18439228410710876,0.007798769124122917,5,118.96863062302715,6.957450024400201,8,23,0.8462462259960241,0.4333236097053767,Medium,0.42187845959785386,Medium,7.433455113338324
WR-100102,Engineering,Track,Track Geometry Correction,PUNE-LNL,Summer,1,4,0.21998392397762673,0.33988551793775745,53,45,2,2,381,0.7620197842769175,2,2,0.4701120553046222,0.7463928028380737,5,203.62999899694543,5.112979769684045,14,0,0.5803954726914249,0.33061854407590274,Low,0.31287064066739306,Medium,8.683021514716218
WR-100103,TRD,Mast,Rail Fracture Inspection,DD-PUNE,Winter,4,7,0.3256645428864118,0.46280611298567076,55,34,21,4,395,0.5841734412471797,6,7,0.2388056752099793,0.08686200560630775,4,90.88467237085385,4.7873655257869085,19,3,0.8865174993090488,0.5602620305488842,Medium,0.47287435963452973,Medium,6.731607455129889
WR-100104,S&T,OHE,OHE Maintenance,PUNE-LNL,Monsoon,2,3,0.1577199343288039,0.6343251466340396,41,10,10,5,521,0.990178404933776,3,12,0.5313185862647406,0.5435697603871154,4,76.12615049276053,6.8391807530889235,17,1,0.7966019393850032,0.48409931827213565,Medium,0.4467867146606682,Medium,8.489641476029227
WR-100105,Engineering,BPAC,Signal Cable Inspection,PUNE-LNL,Summer,1,10,0.4566095060075955,0.45772798546045346,53,17,21,1,586,0.6845957247346606,0,10,0.5987381911047412,0.1066251097535934,6,55.47782168238913,5.467204052008938,5,2,0.9847997534332245,0.4234928651923952,Medium,0.45196200210656134,Medium,6.647826071563514
WR-100106,Engineering,BPAC,Mast Foundation Inspection,KYN-PNVL,Monsoon,4,7,0.4202179876561887,0.3648963177948913,31,56,8,0,65,0.8405675634640619,4,9,0.5963633200210298,0.4145315528266831,2,241.6569223060099,4.131980062394071,4,2,0.8069330303208495,0.6172281568449515,High,0.502275230947221,Medium,5.890479749627245
WR-100107,S&T,Cable,BPAC Maintenance,KYN-PNVL,Winter,3,6,0.22517338575824233,0.5372642600733253,94,33,19,3,259,0.5841021890839977,3,5,0.5579017445063704,0.8239578103590626,5,24.44394882432818,2.3726918349340735,14,2,0.7367102103437762,0.5175779322461777,Medium,0.39280615700321897,Medium,8.06345417471759
WR-100108,Engineering,Turnout,Rail Fracture Inspection,PUNE-MMR,Summer,1,8,0.3777234282349721,0.29730194725843395,50,57,12,3,438,0.38592226551109166,0,5,0.4440112300303032,0.1756713510677984,6,181.712711641317,6.038001715255854,12,23,0.4716234564426437,0.3073210363022304,Low,0.3666336392917866,Medium,6.728024641744793
WR-100109,Engineering,Mast,Signal Cable Inspection,LNL-KARJAT,Monsoon,1,8,0.14179506606830722,0.2923044692356136,98,39,24,2,579,0.6403702327490324,3,10,0.9190742547487767,0.49059665496257576,5,142.49814643909033,3.8086024406059815,7,2,0.4354744193461423,0.3966489967809806,Medium,0.3641399147082026,Medium,7.705075989545982
WR-100110,Engineering,Cable,OHE Maintenance,PUNE-MMR,Summer,3,10,0.36214884130292696,0.5213080386371719,89,64,4,1,152,0.3994908604115799,4,9,0.3278888641511341,0.465660354580567,3,39.109165160969326,5.884291108200413,13,0,0.5660179887737191,0.5313447288107969,Medium,0.4069922367572795,Medium,6.36439904225884
WR-100111,Engineering,Cable,BPAC Maintenance,PUNE-MMR,Summer,4,9,0.43441354461027604,0.18863200429934063,60,52,22,2,782,0.523415833088722,6,4,0.5776847836398391,0.003169472104254445,6,222.60913276560782,4.900154716113406,10,3,0.43729478635886554,0.5889889900703555,Medium,0.45615881420761156,Medium,9.525032238085503
WR-100112,S&T,Point Machine,OHE Insulator Replacement,KYN-PNVL,Monsoon,4,7,0.14136553615930347,0.22965602032105012,20,33,8,2,402,0.5833003932377512,1,7,0.32784931956623586,0.014482181436331731,4,222.33976002658864,4.081337776724969,13,1,0.3884323457599742,0.4747643960473052,Medium,0.3693197914129954,Medium,6.31418979132486
WR-100113,S&T,OHE,Mast Foundation Inspection,PUNE-LNL,Summer,1,3,0.15090155049913573,0.27694129804814566,93,46,14,1,544,0.3872863408396342,2,12,0.7108858558157468,0.7403876345557117,2,80.60985987130354,7.519559327130278,8,5,0.6282252148989477,0.29272823611872373,Low,0.30724258484321276,Medium,6.7300919295106025
WR-100114,TRD,Track,Track Geometry Correction,DD-PUNE,Monsoon,3,4,0.35102754966296934,0.8468759041393508,41,23,3,3,572,0.48297655455614785,4,9,0.4539040813862485,0.09794105720196922,4,117.64267159346869,2.2720848799886237,8,22,0.5019001527612942,0.5383009508326139,Medium,0.4787453352928311,Medium,8.516079302252955
WR-100115,S&T,Cable,Signal Cable Inspection,PUNE-SOL,Summer,3,10,0.18311428066354052,0.6190039533386557,26,22,23,2,266,0.46678428053835286,0,6,0.3110996635986427,0.9969874956378862,1,177.69422433905797,2.003376971714145,10,23,0.5120205717159021,0.5265998953016092,Medium,0.4149954715119479,Medium,5.4040848206129555
WR-100116,S&T,Cable,Track Geometry Correction,PUNE-MMR,Monsoon,4,13,0.4517853739889958,0.7511533915771527,23,15,17,2,463,0.7222893588041488,4,9,0.5493091405358033,0.37796260958689887,1,102.65960356199832,7.462497837988916,12,4,0.42250620417899337,0.7103710979410396,High,0.6007034348427864,High,7.803547172040244
WR-100117,Engineering,Mast,Signal Cable Inspection,LNL-KARJAT,Winter,2,9,0.305026416798101,0.6195756721144535,93,19,3,1,738,0.7870436771011662,1,5,0.22202343663590457,0.4957600053027842,3,118.34157081989122,3.638302333509561,2,1,0.7492633301580665,0.5145480675864631,Medium,0.46013112470055345,Medium,6.293926628626571
WR-100118,S&T,Track,Signal Maintenance,PUNE-MMR,Summer,3,5,0.7748704316313736,0.7574372699362405,77,25,4,2,729,0.7383350011905211,2,2,0.3150663850695839,0.48789585063688257,2,137.3804539012353,4.882727442678015,18,0,0.4833055762459836,0.7083442659684325,High,0.7366483916847356,High,8.367633657433123
WR-100119,TRD,Mast,Track Geometry Correction,PUNE-LNL,Monsoon,1,10,0.20154425577591217,0.8599266326602086,55,36,23,1,260,0.5687571624833744,3,5,0.5888058375402878,0.3142973563494531,5,61.93271134229564,2.5926073546175576,11,4,0.8004481081570392,0.4615130576449719,Medium,0.43519620436480144,Medium,7.807902405304176
WR-100120,S&T,OHE,Signal Maintenance,PUNE-MMR,Summer,4,12,0.5416387214935935,0.4288174017305221,53,31,23,0,723,0.8541377661043791,3,2,0.10154644421519657,0.5433933067011766,6,212.31806000452724,7.539697378048214,7,2,0.8500240972018523,0.6280414671918237,High,0.49600010370255654,Medium,8.046402982035927
WR-100121,S&T,Cable,Signal Cable Inspection,PUNE-LNL,Winter,2,8,0.23474950518558507,0.8133544012567118,99,18,17,1,137,0.46054949209124507,4,7,0.7803029361910249,0.5080533987988326,4,146.9536524531975,4.410923131270226,6,4,0.7019348718116725,0.5341684954868072,Medium,0.4600230129333954,Medium,6.287657419208193
WR-100122,Engineering,Turnout,Rail Fracture Inspection,PUNE-LNL,Winter,3,6,0.2690187895102513,0.43970246318267464,59,14,17,2,301,0.497933319837617,0,6,0.9786091559505187,0.04039075059595021,6,46.52682222340229,7.587009475905021,7,2,0.942948827183203,0.5332713314028891,Medium,0.46022122131958354,Medium,6.934819948465765
WR-100123,Engineering,Cable,Signal Cable Inspection,DD-PUNE,Summer,1,12,0.41916772188953405,0.5142742616287359,26,39,23,2,720,0.6465288560587168,6,9,0.920000712584289,0.9390901320919112,5,175.71666479147117,7.610789823417956,1,0,0.9987561777024615,0.43856272357562276,Medium,0.4469356161531585,Medium,8.212262994414138
WR-100124,Engineering,Signal,Rail Joint Renewal,DD-PUNE,Monsoon,4,7,0.38680965780282317,0.3827256559855932,44,45,11,1,254,0.8519457854917071,1,4,0.33501851113118275,0.6445445746395405,5,8.599008573897587,7.836568728339464,19,23,0.7371514004924573,0.571730177341945,Medium,0.5261706056213227,Medium,6.895808416099939
WR-100125,TRD,OHE,Track Geometry Correction,PUNE-SOL,Summer,4,7,0.1591546893932473,0.6323960352541884,94,13,12,3,560,0.7882406337684911,4,7,0.6781492841308182,0.23714412446963096,2,98.31559157481426,7.2780155264333874,6,4,0.653149128672774,0.675168887718923,High,0.46598490241417523,Medium,8.315546473359394
WR-100126,S&T,Track,OHE Maintenance,PUNE-SOL,Winter,2,5,0.4677020001533838,0.3900761954478409,91,16,16,2,603,0.4322954555182648,1,4,0.20693380646437048,0.14583326853102385,4,235.11712197055766,5.673085240983591,14,23,0.38910723496639515,0.4377369171580265,Medium,0.41043831713118084,Medium,8.097087236363253
WR-100127,S&T,Mast,Point Machine Maintenance,PUNE-MMR,Monsoon,1,6,0.5771528478182865,0.7559495781668064,47,62,11,2,588,0.6027740720370567,0,4,0.7679619979136975,0.6665987140917224,2,114.50470940582223,3.870358133913956,16,3,0.8664776780767819,0.503967272595556,Medium,0.5194169806797324,Medium,8.963807248754582
WR-100128,Engineering,Signal,Rail Joint Renewal,PUNE-SOL,Monsoon,3,12,0.2850179247458014,0.3261551607769732,50,45,24,4,153,0.4042966372141722,3,4,0.26885928805352716,0.6159745773003221,5,218.6536785404358,3.4436965753222593,19,4,0.42249398084360934,0.4363122670181592,Medium,0.3855266027559299,Medium,7.143794773418198
WR-100129,TRD,Rail,OHE Maintenance,DD-PUNE,Monsoon,1,8,0.40509852131010443,0.6594729207527333,72,22,21,1,170,0.7419581509585722,2,12,0.6110634927333618,0.5068975993696903,2,200.7230094313236,4.491638201065726,10,4,0.7314896758323718,0.5263070146439248,Medium,0.45549887009941353,Medium,6.2198581435225755
WR-100130,Engineering,Rail,Mast Foundation Inspection,LNL-KARJAT,Summer,3,4,0.4346654889346404,0.14434024394168626,45,12,4,5,450,0.5487016867307749,1,6,0.5593105703670049,0.0338345442783039,6,24.995437763992044,4.24893049283684,12,0,0.5133013807105858,0.4408909147119276,Medium,0.4214269782590765,Medium,7.315753859098934
WR-100131,Engineering,Track,Rail Fracture Inspection,KYN-PNVL,Summer,3,11,0.1035659424865707,0.49474798748907567,55,12,8,1,693,0.637049118170852,4,8,0.8715976478677159,0.9361473566848134,3,83.24770105282269,6.897110993939606,11,22,0.8907725476462347,0.4951315252149442,Medium,0.3856295546878305,Medium,7.9496256539554535
WR-100132,Engineering,Turnout,OHE Maintenance,PUNE-SOL,Winter,4,8,0.15864887808111597,0.2457253791035614,102,28,6,0,782,0.9271252278901428,3,4,0.5153631573977674,0.3912817307103852,3,161.28040796354534,2.399077727899086,5,22,0.6622908236300606,0.6246058416815053,High,0.40023718350616877,Medium,8.390316563448943
WR-100133,Engineering,Rail,Track Geometry Correction,PUNE-MMR,Summer,3,12,0.2994715727576944,0.6812226585365849,65,22,13,4,382,0.3621295217051941,0,3,0.9013601509977114,0.8387455953520369,3,171.82534074586633,6.112121464329136,11,22,0.6946035434938216,0.547264155586563,Medium,0.5155790938880396,Medium,8.522699535247515
WR-100134,S&T,Cable,Signal Maintenance,PUNE-SOL,Winter,2,3,0.3388196013203758,0.5919263058805997,94,60,22,2,211,0.9668441503537327,4,12,0.6950775959716874,0.5416496111183471,1,213.66460946309348,5.921032203193661,15,4,0.8234613670583671,0.5636821669526756,Medium,0.5090286583323553,Medium,6.779591632770363
WR-100135,Engineering,Rail,Rail Fracture Inspection,DD-PUNE,Summer,1,4,0.3869208349796124,0.39836582262318704,58,10,9,2,697,0.6420926027002113,0,9,0.9959926374520123,0.2625768297408967,6,222.3285075767362,7.992349525226022,9,3,0.8518003573191114,0.4107623282549874,Medium,0.46309404467913584,Medium,7.77129223852798
WR-100136,TRD,Cable,OHE Maintenance,LNL-KARJAT,Winter,1,10,0.20127310908419738,0.6758827359992499,96,59,23,3,698,0.6590008241941836,6,5,0.9346849150732808,0.24149143616739588,4,86.38788605880954,7.883358387465872,19,23,0.9419967047173902,0.4846773476547723,Medium,0.3953012373675812,Medium,10.082022944518563
WR-100137,TRD,Mast,Rail Joint Renewal,KYN-PNVL,Monsoon,1,7,0.07278500521530548,0.44704667758364625,81,26,6,6,847,0.36036847445760795,1,5,0.9931785607388822,0.1678213739521348,4,216.61791390293044,7.058940840444741,19,23,0.3570620703916513,0.34951791310794655,Low,0.2951621093075878,Low,9.544711674678545
WR-100138,Engineering,OHE,OHE Maintenance,PUNE-SOL,Monsoon,1,10,0.07906109888365287,0.7864790933810338,96,58,19,4,193,0.4588940149312208,5,5,0.34790596427407505,0.947831790322372,2,221.9351487415668,6.457491646617302,19,22,0.908520058929736,0.4077404410648866,Medium,0.34028091281873585,Medium,7.728137128702168
WR-100139,S&T,Cable,Rail Joint Renewal,LNL-KARJAT,Monsoon,3,10,0.18516133505857518,0.7552154944270949,46,28,13,1,629,0.6195292619466972,4,9,0.620712119736475,0.39834218579025626,2,128.05025291943275,5.143854795473891,1,4,0.984795365906132,0.5299877465937162,Medium,0.4364756935583406,Medium,7.193700992363665
WR-100140,S&T,Cable,Point Machine Maintenance,PUNE-SOL,Summer,1,13,0.17424949740401638,0.8848488438728832,58,42,11,3,419,0.45209892964925985,3,9,0.32328513911144685,0.4497030435648589,2,179.0776116208518,2.657224182677002,19,5,0.43520440180006215,0.4368143419435884,Medium,0.4234527327100366,Medium,6.96287967594131
WR-100141,Engineering,Cable,Track Geometry Correction,PUNE-MMR,Monsoon,3,5,0.5825932719353432,0.36563992484612223,60,45,24,3,303,0.6396065162918644,2,10,0.9697720090042192,0.8816384723547708,6,189.60823075845695,6.453697799335171,14,3,0.5069227255833114,0.602646381942182,High,0.5720168935003411,High,9.474903501385104
